Geneid	CBG03H-1	CBG03H-2	CBG03H-3	CBG24H-1	CBG24H-2	CBG24H-3	CBG72H-1	CBGW03H-1	CBGW03H-2	CBGW03H-3	CBGW24H-1	CBGW24H-2	CBGW24H-3	CBGW72H-1	CBGW72H-2	CBGW72H-3	CVB03H-1	CVB03H-2	CVB03H-3	CVB24H-1	CVB24H-2	CVB24H-3	CVB72H-1	CVB72H-2	CVB72H-3	VB03H-1	VB03H-2	VB03H-3	VB24H-1	VB24H-2	VB24H-3	VB72H-1	VB72H-2	VB72H-3	ABGA24-1	ABGA24-2	ABGA24-3	ABGA3-1	ABGA3-2	ABGA3-3	ABGA72-1	ABGA72-2	ABGA72-3	ABGW24-1	ABGW24-2	ABGW24-3	ABGW3-1	ABGW3-2	ABGW3-3	ABGW72-1	ABGW72-2	ABGW72-3	AVEG24-1	AVEG24-2	AVEG24-3	AVEG3-1	AVEG3-2	AVEG3-3	AVEG72-1	AVEG72-2	AVEG72-3
GHANMGCD_21276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GHANMGCD_21278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	264	274	1131	843	774	882	852	679	1015	502	878	899	2065	1399	1238	1249	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	391	451	706	413	427	299	390	464	376
GHANMGCD_21279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	1	3	1	0	3	0	3	12	8	0	1	0	7	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	2	1	0	3	0	11	0
GHANMGCD_21280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	11	11	18	13	1	10	7	20	38	26	5	0	8	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4	6	0	0	4	5
GHANMGCD_21281	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	171	248	292	134	190	196	108	128	132	1101	1231	957	174	330	260	276	314	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	165	165	141	175	124	254	173	99
GHANMGCD_21282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	8	5	23	11	27	7	6	110	101	66	24	61	41	37	28	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	8	0	5	2	3	2	3
GHANMGCD_21283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	12	12	1	0	2	23	28	34	41	25	21	27	24	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	0	6	6	3	5
GHANMGCD_21284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	141	157	3	18	6	13	8	3	255	238	295	2	15	5	30	40	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	25	24	20	19	9	34	16	10
GHANMGCD_21285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	197	186	28	12	25	15	10	4	463	475	560	6	31	37	31	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14	19	16	4	32	30	20	19
GHANMGCD_21286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	9	0	0	0	0	9	0	32	36	29	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	1	10	5	1
GHANMGCD_21287	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	28	78	75	1716	1262	1248	1228	1137	963	221	53	245	1683	2146	2018	1421	1189	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	141	350	73	89	45	115	187	143
GHANMGCD_21288	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	39	110	104	1564	1391	1292	1308	1055	1048	624	141	592	1983	2711	2489	1710	1799	2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	374	763	81	190	82	146	482	300
GHANMGCD_21289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	3	15	9	7	7	0	19	21	30	3	3	10	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	2	0	2	3	5	0
GHANMGCD_21290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	1	0	0	10	3	6	13	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GHANMGCD_21291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	6	16	13	20	10	12	11	25	35	42	21	10	17	31	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	3	2	1	2	2
GHANMGCD_21292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	32	30	93	103	112	63	91	103	118	93	91	97	147	95	105	121	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	68	87	41	34	25	43	43	56
GHANMGCD_21293	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	27	107	109	312	230	235	167	176	186	348	298	303	252	422	412	295	335	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	104	176	56	62	35	76	102	67
GHANMGCD_21294	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	77	81	37	35	32	9	9	23	240	268	314	17	23	11	18	21	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	84	26	24	36	47	67	19	49
GHANMGCD_21295	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26	62	58	104	105	100	71	83	88	225	181	187	152	221	185	196	157	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	84	74	131	68	68	111	37	70
GHANMGCD_21296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	21	26	29	85	8	13	21	12	94	101	44	18	20	24	22	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	10	9	1	5	4	14	3
GHANMGCD_21297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	86	64	10	40	28	14	12	14	162	251	187	21	15	33	38	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	6	4	0	7	11	7	9
GHANMGCD_21298	5	5	0	4	12	1	3	1	0	0	0	2	3	0	5	0	2602	5518	4968	14216	11468	11268	9882	11247	10890	29368	26715	27676	38922	70393	45507	44434	51373	41373	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	17879	17937	15215	17230	18661	13850	21398	15629	13008
GHANMGCD_21299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	77	56	73	29	34	81	18	13	20	23	39	16	14	53	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	7	1	7	7	1	9	3
GHANMGCD_21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	25	58	43	31	32	4	3	24	218	180	161	23	27	49	56	68	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	17	10	9	13	28	27	10
GHANMGCD_21301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	6	16	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0
GHANMGCD_21302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	10	7	16	0	0	0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	7	5	1	0	3
GHANMGCD_21303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21304	0	0	0	0	2	0	0	1	2	0	0	0	2	1	0	0	361	831	741	1978	1757	1442	1541	1584	1714	2673	2561	2459	2461	3327	2815	2490	2299	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	300	221	229	236	284	320	290	248
GHANMGCD_21305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	362	364	100	110	101	65	59	90	916	1309	991	56	80	71	83	66	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	35	45	51	65	32	54	44	40
GHANMGCD_21306	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	31	47	154	251	200	88	96	166	91	111	109	230	136	137	144	99	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	42	46	41	29	25	51	58	48
GHANMGCD_21307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	162	160	335	583	430	347	322	362	481	401	571	544	798	415	541	409	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	75	83	73	53	58	87	119	79
GHANMGCD_21308	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	65	77	80	395	446	425	295	277	278	352	400	402	500	1053	426	599	651	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	76	93	95	64	77	124	208	140
GHANMGCD_21309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	9	46	48	67	28	21	33	35	69	42	101	216	128	133	138	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	26	48	19	13	28	47	40	26
GHANMGCD_21310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	180	257	50	37	79	61	89	97	528	444	695	44	39	28	75	89	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	26	10	4	3	33	34	22
GHANMGCD_21311	0	3	0	3	2	1	1	0	0	0	0	0	0	1	1	0	3154	7829	9034	3915	3560	4214	2507	3230	4509	17078	14687	23742	1988	4550	3189	3564	3508	2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910	845	1231	650	534	564	1376	1525	1080
GHANMGCD_21312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	19	39	83	73	34	35	28	22	55	49	70	71	57	113	86	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	7	0	0	0	0
GHANMGCD_21313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	4	3	0	10	1	9	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
GHANMGCD_21314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	45	30	22	45	20	34	15	19	87	87	113	26	59	38	35	13	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	3	3	6	2	6	1	1
GHANMGCD_21315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	239	271	43	73	68	55	32	73	920	880	932	103	71	67	154	124	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	49	47	58	30	78	80	49	26
GHANMGCD_21317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	47	12	21	37	44	47	22	21	88	91	119	29	37	36	61	70	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	24	19	9	12	20	27	5
GHANMGCD_21318	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	456	513	691	1048	887	518	466	743	1634	2317	1998	836	1125	1072	1294	1015	761	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	948	662	690	565	550	476	805	688	793
GHANMGCD_21319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	155	155	663	806	715	448	228	717	628	769	547	650	1152	1072	1313	2263	1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	679	1304	718	518	1021	1089	2346	2567	1493
GHANMGCD_21320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	10	3	6	7	3	6	11	24	41	12	13	12	16	12	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	0	10	9	0	1
GHANMGCD_21321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	2	0	3	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	1	4	0	11
GHANMGCD_21322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	72	79	127	120	80	84	92	105	215	242	245	164	151	175	147	139	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1247	922	778	995	745	664	939	809	1292
GHANMGCD_21323	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	123	82	36	117	24	37	11	58	161	266	302	111	93	114	217	172	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	32	34	9	11	15	39	22	7
GHANMGCD_21324	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	10	65	151	50	52	40	113	57	119	148	952	302	593	601	280	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	58	24	55	54	68	116	74	244
GHANMGCD_21325	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	8	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
GHANMGCD_21326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	7	0	0	0	0	0	15	2	1	2	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1
GHANMGCD_21327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	620	611	102	123	98	98	131	168	2269	2298	2355	104	129	135	302	301	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	130	97	122	106	118	251	156	89
GHANMGCD_21328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	3	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
GHANMGCD_21330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	494	478	943	827	775	664	648	815	2271	2115	1778	1033	2170	1533	1394	1745	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	395	435	367	298	226	556	558	315
GHANMGCD_21331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	450	534	766	861	705	546	618	801	1893	2139	2080	1326	2263	1806	1726	1674	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	2192	1375	1156	1344	1336	1900	1033	1642
GHANMGCD_21332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	13	13	28	9	10	4	24	31	38	22	38	42	18	27	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	4	11	0	0	4	6	9
GHANMGCD_21333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	6	3	0	4	9	10	13	0	3	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0
GHANMGCD_21334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	4	34	20	26	25	23	4	33	19	6	5	41	14	21	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	6
GHANMGCD_21335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	44	42	29	31	27	22	16	23	86	103	67	25	36	28	35	56	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	25	38	33	18	17	32	29	30
GHANMGCD_21339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	107	96	29	29	39	20	16	23	319	432	335	40	45	40	94	63	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	9	2	20	7	19	15	15
GHANMGCD_21340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	63	31	16	20	9	5	5	20	185	248	222	29	7	5	18	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	17	12	3	17	22	29	19	6
GHANMGCD_21341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	5	27	9	7	17	4	17	24	36	39	3	19	9	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	2	4	2	12	2	2
GHANMGCD_21343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	53	41	52	16	44	35	21	47	152	126	139	39	92	55	70	94	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	45	30	14	30	33	86	48	48
GHANMGCD_21344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	63	76	61	54	11	57	36	37	422	150	432	159	126	112	146	159	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	252	103	230	165	279	433	310	251
GHANMGCD_21348	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	265	326	378	304	197	50	266	145	139	2183	1194	1944	618	496	495	831	939	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	1496	781	973	788	1048	2025	1745	1200
GHANMGCD_21349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	0	0
GHANMGCD_21350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1
GHANMGCD_21351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	15	14	12	8	3	18	27	55	43	73	47	17	21	38	24	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	1	4	1	12	26	11	6
GHANMGCD_21352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14	37	32	16	19	23	18	20	97	122	93	44	76	54	46	56	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	60	81	41	50	30	94	94	39
GHANMGCD_21353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	50	26	47	17	16	46	18	47	176	219	174	72	94	76	113	120	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	167	101	117	152	124	199	154	101
GHANMGCD_21354	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	207	349	410	948	600	88	503	195	300	1633	4749	2231	1134	877	534	1130	751	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	891	599	271	383	443	797	319	430
GHANMGCD_21355	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	78	107	179	1736	2741	1027	1422	1454	928	361	504	296	1661	1162	1272	1518	824	1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	495	630	157	205	262	706	547	872
GHANMGCD_21356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	12	38	27	37	20	33	25	52	38	64	31	67	46	32	77	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	9	3	2	1	12	7	0
GHANMGCD_21357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	22	6	11	27	10	16	17	70	143	112	13	24	33	31	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	7	1	1	2	3	11	6
GHANMGCD_21358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	45	23	8	12	0	4	5	3	48	93	120	14	6	12	6	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	1	2	3	4	8	8	4
GHANMGCD_21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	323	236	120	111	92	112	90	125	653	584	828	165	140	176	164	210	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	266	141	140	169	136	248	139	72
GHANMGCD_21361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	14	10	14	3	13	9	10	45	45	16	43	75	38	25	75	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	91	70	19	24	13	40	20	16
GHANMGCD_21363	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	5	2	3	0	5	6	4	7	0	7	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
GHANMGCD_21364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	6	2	0	0	3	2	1	13	3	12	3	5	3	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GHANMGCD_21365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	7	7	23	3	6	8	9	52	23	35	5	10	8	20	57	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	9	7	16	6	14	12	4
GHANMGCD_21366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	36	36	6	0	5	9	17	12	93	140	92	3	8	10	5	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	37	16	9	11	20	16	23	15
GHANMGCD_21367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	132	108	30	22	26	10	5	27	418	477	417	51	43	56	73	98	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	30	19	15	27	27	53	37	13
GHANMGCD_21368	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	35	68	48	46	38	22	31	25	26	232	248	274	99	33	79	102	79	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	28	10	17	21	16	31	24	13
GHANMGCD_21369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	75	29	105	54	79	76	82	127	259	244	264	144	245	200	163	216	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	73	61	68	43	35	88	58	43
GHANMGCD_21370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GHANMGCD_21372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	2	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
GHANMGCD_21373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GHANMGCD_21374	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	59	77	128	1200	783	823	869	717	721	456	148	359	1020	2445	1571	1200	1131	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	246	516	106	153	90	180	335	257
GHANMGCD_21375	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	51	82	83	984	651	695	759	616	525	555	182	376	925	1916	1416	955	1147	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	258	427	138	137	73	172	258	162
